username,comment,link_video,publish_date,like_count,view_count
@Asdfyygv,"Banyakan becandanya niih, pengen pembahasan lbh dalemm",https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@adindamaisya,maaf yaaaa aku bacanya dion kiyowo :'),https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@ThidoManh,GA RU DA HO KI..member baru pasti jepe,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@erggggggy,Kak Cila,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@lizasasono2205,Knp harus baca prompter terus ya?,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@isysyasnr,BENERAN BAPAK2,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@jonbudi,ok,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@quỳnhhạ11,Member baru diGar-uda-Hoki Pasti jepey,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@tiaabudi6263,Dion potong gak rambutnyah🫵,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@ichafauziah6135,Kesamaan Sheila sama Vidi adalah sama-sama iritating denger jokes bapak bapak,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@KetzaynaKetzayna,Ka sheila cocok sm dion,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@vivia0805,Buset isi komen nya judoy smua,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@bimoyoga,sheila dara :o,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@YenLuongBa_2655,Gokill gw juga Maxwin diGaruda-Hoki modal 100doang,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@tiasintiaw5326,"maaf , tapi ko marlo bbeberapa katanya nyakitin yaa, apa gw doang yg ngerasaa? jadinya tuh keyaa canggung",https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@brainfart_,The amount of Cringing watching this video is insane,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@thảohồng47,Gua diGaru da-Hoki Gapake pola tetep aja jp juga,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@HuyKhongLan,"Lu gamau jp juga diGa Ru Da-Ho Ki, Gua mah udah",https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@quỳnhlan9,yang udah pasti wd yaGa-Ruda-Hoki dong️,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@Thi.Lê.Mạnh,Gua diGaru da-Hoki Gapake pola tetep aja jp juga,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@Thi.Huỳnh.Đức,yang udah pasti wd yaGa-Ruda-Hoki dong️,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@HuongBuiCuc,Gua diGaru da-Hoki Gapake pola tetep aja jp juga,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@QuynhTrinh_ejey7y,yang udah pasti wd yaGa-Ruda-Hoki dong️,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
@HuongLan_jzlcfq,yang udah pasti wd yaGa-Ruda-Hoki dong️,https://www.youtube.com/watch?v=L00kUCP1L54&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-11,3685,182226
,"Di menit berapa kukuh udah mulai kesel? 

fakk buat komenan judol! tobat kaliann",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@spicyherb001,"kali ini, kukuhya bertemu dengan lawan bicara yang sepadan, video ini padat sekali, gerrr",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@hastomowidayat,"Definisi Aktris papan atas ini. Ekspresi nya bisa se ngeselin itu, dan Kukuh wkwkwkwkwk punya tandingan di atasnya.",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@agusarifin5626,Seumur umur baru kali ini gua nonton podcast si kukuh sampe abis. Kemaren2 ga kuat gua sama ni orang ngeselin banget,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@geo1695,"SHEILA DARA BEST BANGET, NGCOUNTER KUKUHNYA,",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@Dwv99-tempatnya-sultan-bermain,Kukuh biasanya chaos… tapi kali ini chaos-nya terstruktur karena Sheila juga sama gilanya,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@PotMerah,"Walau dibilang dia ga ngeluarin pendapat, tapi banyak loh pendapat yg dia utarain. Kayak soal 'setuju bahwa yg piara cuma kucing ras, ga peduli sama kucing, tapi ya itu hak mereka, aku ga berhak kan aku ga bayarin mereka' itu bijak banget.",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@dimassetiawan1812,"Lah kok malah nyambung, kukuh menemukan lawan sepadan",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@cahjogja4486,kali ini ngeliat kukuh jadi kelihatan lucu,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@user_wr32xyz,"Pantesan Vidi makin lucu, gini temen ngobrolnya di rumah",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@kurnnchantandjsaad2572,Ternyata Sheila dara asli separah ini... hidden gems of her. More explore her guys,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@enjoyaecuy,Obrolan yg makin kesana makin kemari,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@aurafatimahazzahra2158,sheila tengil ama centilnyq dapet bgt,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@bungamardiyya5007,Sepertinya.. sheila enjoy banget di podcast ini.. nyambung banget dan ngalir banget...,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@nunoparlente4709,Akhirnya konsepnya Kukuh bisa padet begini awal sampek akhir. Wkwkwk sejak minta digampar selalu lihat kalau bintang tamunya bisa tek tokan pasti gerrrrr,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@antoniustrisukendro6775,kalo ditambahin Indah Kus obrolannya jadi tambah wahhhh ini,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@bobbypratamaeffendie,"Sheila Dara vibes nya asik banget, pantesan Vidi bahagia",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@kamebakame752,Dua orang pinter yg ngeselin  Seruuuu bangettt… Kuat banget Kukuh ditatap sama sheila,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@asoy007,"ini lawan yang sepadan untuk kukuh, tektokan nya cepet bgt, wkwk, sheila dara harus lebih sering muncul di podcast sih kayanya",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@cihuyyy14,njirrr sumpah ini lucu bgt kukuh telak di counter Sheila dara,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@AnySaputri-mw7mf,Semenjk di project2 YouTube dimana aj yg penting ada kak Sheila pasti ku tonton,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@ferdiabdullah17,"Dara tau ilmu komunikasi, seni dalam berbicara jadi kukuh yg dikendalikan..",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@99satriatv45,Sumpah...Ampe 2 kali gw nontonnya.... Cantik bgt rupanya...lucu parah,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@SabrangSuwondho,"Bahagia itu sederhana. 
Kukuh ketemu conternya",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@xokik,Finally! A worthy opponent!,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@adit6765,Plisss bikin ini dengan durasi lebih lamaaa,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@DafgaAdzriel-z2h,"Gileeeee,, Ini baru komedi cerdas... 
Sheila sumpah jauh lebih lucu daripada Vidi weh, malah kebalik sense of humornya kayak cowo sedangkan vidi sebaliknya wkwkkw. 
Sering2 wehhh Sheila Podcast annnn.",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@diansyahrilhartanto7595,"Anjir Punch pertama ""Padahal tulus"" kukuh langsung lumer",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@googon6515,"WAAAAAAAAAAT!!!!!!!!!!
SUMPAH AKU BARU TAU PENYANTI CRAYON SINCHAN YANG VERSI INDO ITU SHEILA DARA!!!!!!!!!!!!!!!!",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@faylesya,"Kak Sheila tuh pinter cuy, umur 2 udah bisa baca, masuk SD 4 Tahun, umur 16 udah lulus SMA... Wajar kalo bisa nyaingin Kukuh dan membalikkan omongannya bahkan sampai memojokkan",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@annisawulandari3518,Hahahaha.. Baru kali ini gue demen nonton kukuh lama².. Nyambung bgt sm sheila dara,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@harsdensus88,"Yang dibenci Interviewer adalah narasumber nanya balik kaya  ""Kalo lu gimana?"" ""Menurut lu gimana"".",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@freakunicorn,"Semangat, Kuh! Hari ini bisa kalah,  tapi jangan patah, semangat ya!",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@KYT4D-SITUS-G4C0R-G00GLE,Tanya nya selow pak jangan ngegas,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@muhammadtarmizi2220,"Di saat dua orang yang suka ngeselin bertemu dan saling adu argumentasi, siapa yang lebih ngeselin. Kelihatan bang kukuh kesel banget kelihatannya.  10:39",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@aminsaekary2113,2 orang yg kecerdasan diatas rata2 enak ya kalau ngobrol...kukuh akhirnya dapet lawan sepadan,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@khairulns8495,duta FFI for a reason gila masuk bngt characternya,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@davidkristanto2739,pantes vidi betah di rumah,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@Frelyxx,"Aahahahah jadi kebayang kalau
Sheila Dara, Fitri Tropika, Nygta gina mode jengkeling. Satu Frame.
Asli keren sich.",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@giftamila,"Pdahal Sheila dara ngobrolnya enk bnget,, Mna ad introvertny,, KLO hadir di podhub Bener"" seruu bngett",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@RatuPurnamasari-l1e6j,Ini gambaran dirumah tangga sheila sama vidi,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@osfoola_,Episod ini serunya GADA JEDA,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@FerkySaputraMusic,"puas banget gw si kukuh dibalikin gini, biasanya dia yg bikin bintang tamunya kesel wkwkwk",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@philokopi-s2s,"Secerdas ini,  kukuh jadi terpancing mengimbangi daripada berbuat menyebalkan",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@adiptabagas1803,sheila dara ni kalo nongkrong ama gen Z keknya nyambung,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@joshuakhg9706,"Indah Kus , indra frimawan , Sheila dara , cak lontong dan kukuh kyaknya pecahhh smua ini permainan logika,berbicara, dan humor kwkwkw",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@vero19linehuangmuseumradio39,"Baru kali ini lihat Promo Film kayak gini.
Gak kerasa udah habis",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@muhammadnaufalfalah,Akhirnya Kukuh dapat lawan sepadan,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@faizihzafailasuf,"Episode kukuh terlucu wkwkwkw, ga nyangka kukuh mendapat lawan sepadan",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@oscarprahasta5908,"Pantesan Vidi larang Dara datang ya, kebayang dua D bergabung nyerang dia",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@zhizooghie3815,baru ini ada artis cewek cantik yg bsa membuat kukuh kesal,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@anikrcs614,Sheila itu kocaknya tidak terduga,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@reniandayani6443,ini podcast paling tepat buat sheila dara sihhh lah kok se frekuensiii tapi stress buat kukuh... lah kok gue kalah yaaaa kata kukuh,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@farahnarax,"Gak pernah nonton kukuh sampe beres karena ngeselin parah, ini pertama kalinya nonton sampe beres",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@yonathan511,20 menit yang menyenangkan....,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@RuangCinta2,"Episode Tergokiil abiez,keren bet",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@wristband6468,Cakep banget sheila dara,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@muhammadarinarifin9851,"Sebelumnya udah ga berharap sheila dara ada di podhub, tapi setelah melihat beberapa podcast dengan dalih promo film, harapan itu kembali terbuka, dan semoga dalam waktu dekat sheila berkenan untuk hadir di podhub, dan vidi sebagai suami sudah bisa mengizinkan istrinya untuk menjadi salah satu pengisi acara di program podhub, karena saya yakin akan bisa memberi hiburan untuk saya yang sedang tidak baik-baik saja ini. Plis lah om ded, vid kalo baca komen ini meskipun di vidio orang lain, tapi saya yakin dengan kekuatan ilahi komen ini akan sampai kepada kalian. Dan saya juga meyakini bahwa sheila dara (istrinya vidi) sudah ditakdirkan untuk hadir di podhub. Terimakasih",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@ghalibhusain5682,Ini mah kukuh bukan dpt lawan malah dapet temen,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@sayyidatunnisa5454,"Kukuh kalau mau teriak, teriak aja",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@KitoriGinsekai-y8s,"Pertama liat thumbnail kek ""ha? 20 menit? Tumben cepet nih""

Pas nonton sumpah kok kukuh kek jadi terlihat lebih normal dalam pembicaraan ini",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@fyoodorrr,cantik banget ka sheila,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@zzeee5896,Seruuuuuu banget sheilaaa sama kukuhh,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@GegelomanBro,Keren sih ini Kukuh ma Sheila.,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@RRQ_Bot_Badut_internasional,Yg di tunggu2 . Kukuh,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@gustiansugara6558,Makin suka sama sheila dara lihat di podcast²,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@Anisavertinia,Curiga vidi selama ini yang ngajarin Sheila,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@cimi-f6,Serius baru tau yg ngisi ost shinchan sheila dara,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@NabilaTasya-z2v,"Bukan cuma sekedar hiburan, video ini tuh healing. Editing rapi, narasi enak didengar,𝐊𝐎𝐁𝐄𝟒𝐃 dan yang paling penting: penuh makna. Layak viral!",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@martinusakuy7558,Kukuh menemukan lawan yg sepadan,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@RafliArzaky-d3w,gilakk keren banget bisa undang sheila dara,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@aldyferdian5383,Sheila dara ini contoh kalo orang introvert itu bukan berarti orang tersebut pemalu atau pendiam,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@HAWKeSport666,"Baru kali ini liat kukuh abis""an di counter hahaha",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@FebrikoSaputra-z1m,akhirnya ketemu counternya kukuh,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@dindasefionita,"Pantesan vidi galau banget pas abis mutusin siladara  seberlian ini dibuang ama vidi, parah bet haha. Untung keburu sadar ya vid",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@bnscubit7775,Seng Ngada Lawan.. wkwkkwkw lucu ke arah puyeng juga gue nontonnya.,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@AltonLing,Kukuh has been defeated!,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@Alda.D.O,Sheila pinter banget ngecounter kukuh,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@secondajiepranowo5439,"Cara counternya gampang, harus mengiyakan/ngikutin arahnya host aja, kalo kita nya ga ngikutin dia bakalan seneng karena kita udah kepancing, intinya dia mancing"" kita buat marah dan jangan biarkan kita marah biar dia cape sendiri",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@NewbeeTalk,Lah kok nyambung ngobrolnya. Memang dunia mereka menciptakan keanehan sendiri. Akhirnya ada lawan yang sebanding anehnya,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@barbarianking4544,dia lebih memilih ke kukuh dari pada ke podhub,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@rubicanhak,sheila lucu bgt kamuuu,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@Silumancikichuba,2:29 padahal dia buka Chatgpt,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@renonursamthing2072,Kuh? Aseli.. cocok kuh.. gamau cobain kuh. Sikat sih kuh,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@kadaLFake,Introvert emg paling suka klo lawan bicara random wkwkkk,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@RafasyaAzkaalhusain-dh6hf,Jenius. . .bintang tamu jd host,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@HayatiAlfarizi,Love sekebon untuk episode ini,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@ThePanji777,mampooooosss wkkkkkkk sheila habis ini ketemu frimawan,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@andrianiliza,"Pintar banget Sheila dara aku dah yakin sih dia lawan yg cocok sama kukuh karena dari berbagai podcast Sheila orang yg kritis, pintar Dan attitudenya keren",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@Gearda002,ke podhub gamau tapi ke kukuh mau. GOKIL KUKUH,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@Silumancikichuba,Kukuh menemukan lawan yg sepadan,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@bittersweetlife2547,WKKWKWKWW FIX DIGANTIIN SHEILA,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@satrioponcoutomo9498,"Sepadan, intensitas tinggi, jual-belin serangan",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@AlyssaSyakieb,bener bener no counter nihh 𝗦𝗜𝗡𝗗𝗘𝗡𝟰𝗗seru banget ga ngebosenin,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@ITGaleri,"Cantik. Pinter. Gesrek.

Sheila Dara sungguh idaman sekali.",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@lubiss.a9192,Bang kukuh kali ini nemu lawannya,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@azira5018,Baru kali ini liat kukuh yang kesel cape hahaaaa,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@TAKTAKDUNGCES,"Dia udah hadir ke podcast-podcast , bisa jadi ke podhub pun dia bakalan hadir",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@Miyaoktavia-w3,Kukuh biasanya chaos… tapi kali ini  𝗚𝗜𝗔𝗧𝟳𝟳𝟳 luar biasaaa,https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
@ramadhanramadhanimnoer8048,"Kukuh ga tegaan disini kyknya, bukan kukuh nih, krna kyk nya sebelum mulai dia udah tau apa yg bakal dia rasain",https://www.youtube.com/watch?v=ul0kBlV9Plk&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-09,9568,425347
